,age,job,marital,education,balance,housing,duration,campaign,approval
3882,38.0,4,1,2,1198,1,63.0,1,0
3883,57.0,0,1,1,169,0,180.0,1,0
3884,36.0,6,1,2,506,0,47.0,1,0
3885,41.0,2,1,1,1249,1,391.0,1,0
3886,36.0,4,2,2,678,0,85.0,3,0
3887,27.0,4,2,2,212,1,373.0,1,0
3888,37.0,9,0,1,23,0,289.0,2,0
3889,47.0,4,2,2,4402,0,805.0,1,1
3890,31.0,7,0,0,459,1,623.0,1,1
3891,39.0,6,1,1,4722,1,483.0,1,0
3892,35.0,0,0,2,1555,1,26.0,2,0
3893,40.0,1,1,1,61,1,112.0,3,0
3894,38.0,4,2,2,0,1,213.0,2,0
3895,31.0,9,1,1,3706,1,129.0,1,0
3896,36.0,1,1,0,1177,0,330.0,1,1
3897,53.0,4,1,0,2096,0,104.0,1,0
3898,59.0,1,1,0,748,0,184.0,1,0
3899,29.0,4,2,2,3357,0,120.0,3,0
3900,30.0,0,2,1,3809,1,159.0,4,0
3901,52.0,0,1,1,395,1,391.0,3,0
3902,55.0,1,1,1,1011,1,112.0,2,0
3903,56.0,1,1,0,420,1,76.0,1,0
3904,32.0,0,1,1,76,1,189.0,2,0
3905,24.0,1,1,1,0,0,94.0,1,0
3906,51.0,1,1,0,844,1,184.0,3,0
3907,36.0,4,1,2,1318,1,100.0,2,0
3908,36.0,9,1,2,167,1,57.0,1,0
3909,42.0,4,1,2,2187,1,525.0,3,1
3910,49.0,0,1,1,14440,1,60.0,1,0
3911,48.0,4,1,1,2294,1,251.0,11,0
3912,36.0,4,1,1,80,1,251.0,3,0
3913,48.0,4,1,0,2537,0,219.0,6,0
3914,30.0,9,1,2,569,0,976.0,12,1
3915,27.0,4,2,2,0,0,46.0,1,0
3916,38.0,2,1,2,0,1,185.0,3,0
3917,36.0,9,2,1,12,0,587.0,2,1
3918,45.0,9,1,1,49,0,65.0,2,0
3919,44.0,3,1,2,460,0,491.0,1,0
3920,42.0,9,1,1,613,1,432.0,2,0
3921,37.0,2,1,2,7944,0,102.0,1,0
3922,48.0,1,1,1,1143,1,264.0,1,0
3923,57.0,5,1,0,-464,1,75.0,1,0
3924,44.0,7,1,1,1989,1,106.0,2,0
3925,48.0,9,1,1,17,1,81.0,1,0
3926,56.0,5,1,0,-1,0,89.0,23,0
3927,37.0,4,1,2,1698,1,95.0,2,0
3928,47.0,1,1,1,5306,1,322.0,1,0
3929,54.0,3,1,3,0,0,94.0,5,0
3930,51.0,5,0,1,1679,0,417.0,1,1
3931,47.0,0,1,1,3676,0,567.0,1,1
3932,25.0,4,1,2,-242,1,600.0,4,1
3933,39.0,7,2,1,471,0,5.0,1,0
3934,40.0,4,1,2,8902,1,464.0,5,0
3935,38.0,4,2,2,1704,0,222.0,1,0
3936,34.0,4,1,2,3050,1,469.0,1,1
3937,53.0,3,1,0,2581,0,99.0,1,0
3938,32.0,7,1,1,162,1,297.0,2,0
3939,35.0,1,1,1,243,1,41.0,3,0
3940,24.0,8,2,1,1847,0,390.0,1,0
3941,58.0,1,1,0,0,1,535.0,2,0
3942,49.0,4,1,0,3371,0,269.0,2,1
3943,45.0,7,2,1,1757,1,1010.0,3,0
3944,55.0,4,1,2,171,1,73.0,6,0
3945,42.0,2,1,2,157,1,650.0,1,0
3946,28.0,0,1,1,934,1,53.0,2,0
3947,48.0,1,1,1,-19,0,270.0,1,0
3948,51.0,4,2,2,-55,1,119.0,6,0
3949,38.0,3,1,0,21,0,634.0,2,0
3950,27.0,1,2,1,14,0,72.0,2,0
3951,50.0,9,2,1,246,1,270.0,1,0
3952,44.0,1,1,0,887,1,165.0,2,0
3953,40.0,4,1,2,51,0,164.0,2,0
3954,29.0,7,2,1,-287,1,196.0,1,0
3955,34.0,7,1,1,0,1,78.0,4,0
3956,44.0,6,2,2,2734,1,897.0,4,1
3957,50.0,2,1,2,52,0,22.0,8,0
3958,34.0,4,1,2,2594,1,161.0,3,0
3959,54.0,5,0,0,22,0,23.0,4,0
3960,34.0,9,1,2,1611,1,490.0,2,0
3961,34.0,0,2,2,18,1,359.0,1,1
3962,52.0,1,1,0,1331,1,213.0,2,0
3963,60.0,11,1,3,7337,0,122.0,1,0
3964,39.0,4,2,1,835,1,587.0,4,0
3965,58.0,5,1,0,5092,0,199.0,6,0
3966,41.0,9,0,1,52,0,261.0,2,0
3967,48.0,9,1,1,10655,0,5.0,3,0
3968,58.0,4,1,2,1831,0,1531.0,1,0
3969,40.0,6,1,0,92,1,92.0,1,0
3970,48.0,4,1,2,586,1,179.0,2,0
3971,52.0,1,0,0,1758,1,41.0,1,0
3972,50.0,6,1,1,2061,1,197.0,2,0
3973,25.0,9,2,1,959,0,144.0,5,0
3974,54.0,5,1,0,208,0,255.0,1,0
3975,34.0,7,1,1,-315,1,56.0,2,0
3976,48.0,4,1,2,-13,1,20.0,6,0
3977,37.0,0,1,2,801,0,331.0,7,0
3978,66.0,5,1,2,1948,0,216.0,1,1
3979,32.0,4,2,2,751,1,64.0,1,0
3980,45.0,1,1,1,784,1,34.0,1,0
3981,43.0,1,2,1,24,0,68.0,1,0
3982,41.0,4,1,2,72,1,764.0,3,0
3983,40.0,9,0,2,1871,1,64.0,1,0
3984,44.0,7,2,1,1378,1,257.0,2,0
3985,43.0,1,1,0,188,1,58.0,3,0
3986,30.0,11,2,2,6836,0,30.0,3,0
3987,32.0,7,1,1,61,1,529.0,5,0
3988,57.0,0,1,1,-967,1,8.0,7,0
3989,31.0,1,2,2,462,1,147.0,1,0
3990,49.0,11,1,1,0,0,173.0,2,0
3991,31.0,0,2,1,5527,1,132.0,1,0
3992,41.0,0,1,2,1287,0,286.0,1,0
3993,44.0,4,1,2,17361,0,476.0,1,0
3994,54.0,2,1,3,1956,0,221.0,5,0
3995,37.0,1,0,1,0,1,146.0,4,1
3996,34.0,4,1,1,-294,1,532.0,2,0
3997,43.0,9,1,1,275,0,69.0,6,0
3998,44.0,4,1,2,724,1,157.0,2,0
3999,44.0,7,1,1,27,0,485.0,1,0
4000,53.0,0,0,1,26,1,56.0,1,0
4001,36.0,9,1,1,191,0,69.0,1,0
4002,58.0,9,0,1,-123,0,131.0,2,0
4003,26.0,8,2,1,-147,0,95.0,2,0
4004,34.0,9,2,1,179,0,294.0,3,0
4005,55.0,1,1,0,1086,1,146.0,1,0
4006,55.0,1,1,1,471,1,58.0,2,0
4007,34.0,2,1,2,105,1,249.0,2,0
4008,41.0,2,0,1,1588,1,10.0,8,0
4009,38.0,3,0,1,70,0,255.0,3,1
4010,28.0,1,2,1,2700,0,337.0,4,0
4011,41.0,9,1,1,1602,1,142.0,1,0
4012,30.0,0,1,2,0,1,209.0,2,0
4013,39.0,9,1,3,839,0,825.0,2,0
4014,41.0,0,1,1,21515,1,87.0,1,0
4015,36.0,9,1,1,5902,1,219.0,4,0
4016,37.0,4,1,2,547,1,143.0,1,0
4017,59.0,6,1,2,3800,0,70.0,1,0
4018,26.0,9,2,1,261,1,371.0,2,0
4019,43.0,9,1,1,0,1,539.0,8,0
4020,42.0,4,1,1,-34,0,176.0,1,0
4021,46.0,1,1,3,9328,1,725.0,3,1
4022,31.0,0,1,1,5,1,101.0,7,0
4023,43.0,10,1,1,3529,0,169.0,2,0
4024,48.0,1,2,2,2330,1,15.0,1,0
4025,41.0,1,1,1,1334,1,234.0,5,0
4026,32.0,6,1,2,3601,0,171.0,15,0
4027,45.0,9,1,2,265,0,14.0,3,0
4028,52.0,0,2,3,2227,0,242.0,2,1
4029,37.0,6,1,1,487,0,155.0,15,0
4030,38.0,1,0,1,0,1,580.0,1,0
4031,36.0,7,2,1,174,1,223.0,2,0
4032,58.0,5,1,1,14412,0,297.0,1,0
4033,37.0,4,1,2,3288,0,124.0,2,0
4034,30.0,9,2,1,57,0,465.0,2,0
4035,47.0,9,1,1,2246,1,330.0,1,0
4036,40.0,9,1,1,4441,1,153.0,2,0
4037,42.0,4,0,2,0,0,131.0,2,0
4038,71.0,11,1,2,353,0,208.0,1,0
4039,54.0,1,1,1,448,1,98.0,1,0
4040,53.0,2,1,0,27,1,230.0,3,1
4041,33.0,1,0,1,474,0,400.0,2,0
4042,30.0,9,2,2,1185,1,284.0,1,0
4043,39.0,7,0,1,282,1,243.0,1,0
4044,32.0,1,1,1,2,1,16.0,9,0
4045,34.0,9,2,1,60,0,274.0,2,0
4046,39.0,6,2,2,3972,0,122.0,3,0
4047,75.0,5,1,1,26452,0,219.0,2,0
4048,33.0,0,0,1,818,1,301.0,3,0
4049,40.0,7,1,1,9374,1,7.0,8,0
4050,37.0,9,1,3,47,0,374.0,3,0
4051,69.0,5,1,0,279,0,26.0,1,0
4052,52.0,10,1,0,20,1,172.0,1,0
4053,31.0,0,0,1,360,0,332.0,1,0
4054,28.0,9,2,1,1532,0,253.0,1,0
4055,29.0,4,2,2,1673,0,200.0,2,0
4056,46.0,7,1,1,2420,0,405.0,2,0
4057,28.0,1,1,1,100,1,132.0,2,0
4058,41.0,0,1,1,0,0,89.0,1,0
4059,42.0,9,0,1,1533,0,86.0,1,0
4060,34.0,0,2,1,296,0,147.0,4,0
4061,28.0,1,1,1,2788,1,369.0,2,1
4062,43.0,4,2,1,109,1,64.0,3,0
4063,32.0,9,1,1,485,0,98.0,14,0
4064,33.0,9,2,2,125,0,66.0,2,0
4065,70.0,5,1,1,616,0,149.0,2,0
4066,36.0,7,1,1,3064,1,240.0,3,0
4067,53.0,9,1,1,206,0,87.0,6,0
4068,30.0,1,2,1,6900,0,816.0,1,0
4069,45.0,7,0,1,-179,0,155.0,2,0
4070,31.0,7,2,1,481,1,106.0,2,0
4071,28.0,0,1,1,12,1,73.0,3,0
4072,45.0,1,1,0,0,0,574.0,5,0
4073,51.0,4,1,2,176,1,8.0,1,0
4074,53.0,4,1,0,4086,0,14.0,3,0
4075,40.0,9,1,1,257,1,731.0,4,0
4076,53.0,1,1,0,53,1,208.0,1,0
4077,31.0,1,0,1,6,1,821.0,1,0
4078,30.0,4,1,2,562,0,137.0,4,0
4079,53.0,2,1,1,-118,1,101.0,3,0
4080,40.0,1,1,0,2805,1,173.0,6,0
4081,26.0,4,2,1,565,1,582.0,11,0
4082,47.0,1,1,1,0,1,676.0,1,0
4083,51.0,4,1,2,1612,0,384.0,1,0
4084,45.0,10,1,0,180,1,62.0,2,0
4085,35.0,4,1,2,0,1,295.0,3,0
4086,36.0,4,2,2,876,1,241.0,2,0
4087,57.0,0,1,1,2137,0,132.0,7,0
4088,42.0,1,1,0,260,1,175.0,2,0
4089,32.0,1,1,1,-53,1,648.0,1,1
4090,30.0,4,1,2,944,0,251.0,2,1
4091,36.0,9,1,1,2394,0,184.0,2,0
4092,43.0,9,1,1,297,1,119.0,3,0
4093,69.0,5,2,2,2144,0,417.0,1,1
4094,31.0,9,2,2,969,0,95.0,1,0
4095,35.0,9,1,1,0,0,125.0,2,0
4096,26.0,2,1,2,37,1,207.0,1,0
4097,46.0,9,1,1,410,0,162.0,5,0
4098,30.0,9,1,1,1211,1,176.0,1,0
4099,33.0,4,2,2,71,0,107.0,6,0
4100,34.0,4,1,4,436,1,28.0,1,0
4101,48.0,1,1,0,559,1,1231.0,2,0
4102,31.0,4,1,2,1170,0,200.0,4,0
4103,46.0,4,0,2,25,0,103.0,2,0
4104,40.0,7,1,1,1325,0,150.0,2,0
4105,39.0,2,1,1,0,0,108.0,7,0
4106,33.0,9,2,1,647,1,124.0,1,0
4107,50.0,1,1,0,2142,1,309.0,2,0
4108,84.0,5,0,0,639,0,353.0,3,1
4109,40.0,1,1,0,177,1,742.0,4,0
4110,55.0,4,1,2,236,0,200.0,1,0
4111,40.0,7,0,1,1959,1,177.0,1,0
4112,46.0,0,1,0,96,0,151.0,2,0
4113,43.0,6,2,2,0,0,147.0,1,0
4114,34.0,1,1,1,250,1,193.0,6,0
4115,35.0,9,2,1,126,0,112.0,2,0
4116,57.0,5,1,3,1621,1,108.0,1,0
4117,25.0,8,2,1,8,0,107.0,2,1
4118,32.0,6,1,2,189,1,106.0,2,0
4119,52.0,5,2,1,316,0,463.0,3,0
4120,31.0,6,2,2,-282,1,131.0,3,0
4121,34.0,4,1,2,-308,1,140.0,2,0
4122,42.0,9,0,1,248,0,163.0,4,0
4123,47.0,1,0,0,126,1,2456.0,2,1
4124,50.0,6,0,2,13,1,76.0,1,1
4125,30.0,9,1,1,-393,1,435.0,1,1
4126,33.0,7,2,1,358,1,302.0,1,0
4127,56.0,9,2,2,917,0,306.0,1,0
4128,34.0,0,0,1,1268,1,259.0,3,0
4129,33.0,9,1,1,-163,1,502.0,2,0
4130,32.0,4,2,2,473,1,72.0,2,0
4131,34.0,4,1,2,4831,1,265.0,1,0
4132,37.0,9,1,1,1063,1,413.0,2,0
4133,30.0,4,1,1,0,1,756.0,3,0
4134,29.0,1,1,1,424,1,241.0,2,0
4135,56.0,10,0,0,802,0,258.0,2,0
4136,31.0,4,1,2,430,1,137.0,16,0
4137,59.0,11,1,3,3940,0,48.0,2,0
4138,36.0,3,1,1,2880,0,283.0,1,0
4139,51.0,1,0,1,1069,1,247.0,2,0
4140,54.0,6,0,0,4382,1,193.0,4,0
4141,37.0,4,1,2,0,0,129.0,4,0
4142,32.0,9,1,2,3939,0,209.0,2,0
4143,42.0,6,1,2,753,0,31.0,1,0
4144,29.0,1,1,1,358,0,88.0,5,0
4145,52.0,1,1,0,1141,1,22.0,5,0
4146,40.0,9,1,1,1259,0,234.0,5,0
4147,30.0,7,1,1,227,0,23.0,1,0
4148,55.0,2,0,1,538,1,353.0,2,1
4149,49.0,4,1,2,92,1,221.0,2,0
4150,33.0,9,1,2,8023,0,196.0,1,0
4151,32.0,7,2,1,2478,0,395.0,1,0
4152,21.0,8,2,1,6844,0,126.0,3,0
4153,42.0,9,1,1,440,1,13.0,5,0
4154,56.0,6,1,1,800,0,170.0,1,0
4155,39.0,11,2,1,914,0,20.0,1,0
4156,30.0,2,2,1,638,0,358.0,6,0
4157,55.0,5,1,1,159,0,159.0,1,0
4158,43.0,1,1,0,483,1,225.0,3,0
4159,53.0,10,1,1,94,0,493.0,1,1
4160,57.0,5,1,1,1044,0,585.0,1,1
4161,39.0,6,2,3,0,0,13.0,11,0
4162,56.0,9,0,2,401,1,26.0,1,0
4163,29.0,7,2,3,33,0,161.0,1,0
4164,38.0,1,1,0,506,1,122.0,1,0
4165,59.0,4,1,2,1881,0,456.0,2,0
4166,42.0,9,2,3,344,1,26.0,7,0
4167,46.0,1,1,0,0,1,51.0,9,0
4168,31.0,0,1,1,3,1,37.0,12,0
4169,35.0,7,0,1,221,1,150.0,1,0
4170,50.0,6,1,1,36,0,104.0,10,0
4171,42.0,1,1,0,969,1,721.0,1,0
4172,36.0,7,2,1,760,0,9.0,13,0
4173,25.0,0,2,2,220,0,68.0,1,0
4174,42.0,4,2,2,10907,0,74.0,3,0
4175,27.0,8,2,2,-148,1,146.0,3,0
4176,32.0,1,1,0,415,1,777.0,4,1
4177,57.0,4,1,2,1341,1,339.0,2,0
4178,48.0,1,1,1,865,1,78.0,2,0
4179,34.0,1,0,1,-566,1,248.0,2,0
4180,33.0,7,1,1,210,1,201.0,1,0
4181,26.0,9,2,1,1275,1,18.0,9,0
4182,50.0,1,1,1,579,0,83.0,4,0
4183,60.0,9,2,2,2934,0,233.0,2,0
4184,47.0,4,1,2,6637,1,174.0,2,0
4185,31.0,4,1,2,271,0,89.0,1,0
4186,52.0,9,1,2,0,0,145.0,3,0
4187,36.0,7,1,1,472,1,1017.0,1,0
4188,43.0,1,1,0,487,1,548.0,2,0
4189,30.0,9,2,2,699,1,213.0,4,0
4190,32.0,1,1,1,150,0,210.0,1,0
4191,31.0,4,2,2,1130,1,224.0,3,0
4192,29.0,4,2,1,584,1,541.0,19,0
4193,48.0,7,0,1,3186,0,104.0,1,0
4194,32.0,7,2,1,133,0,171.0,1,1
4195,30.0,3,2,2,868,0,387.0,2,0
4196,48.0,1,1,1,480,1,830.0,1,1
4197,51.0,1,1,3,1883,1,57.0,1,0
4198,34.0,4,1,2,606,0,97.0,1,1
4199,35.0,1,1,1,603,1,474.0,2,0
4200,49.0,4,2,0,548,0,115.0,6,0
4201,36.0,10,1,1,-872,1,153.0,1,0
4202,37.0,1,0,1,33,1,106.0,2,0
4203,37.0,4,1,2,1689,1,645.0,2,0
4204,49.0,1,1,0,902,0,210.0,2,0
4205,44.0,7,0,1,0,1,97.0,1,0
4206,40.0,8,1,1,260,0,52.0,1,0
4207,57.0,9,1,1,589,1,223.0,1,0
4208,39.0,9,1,1,626,1,126.0,2,0
4209,38.0,7,1,1,0,0,1473.0,6,0
4210,51.0,1,0,1,78,1,723.0,2,0
4211,27.0,1,2,1,3792,0,279.0,2,1
4212,38.0,1,2,2,14058,0,293.0,20,0
4213,30.0,9,2,1,-522,1,670.0,2,1
4214,36.0,8,2,3,386,0,359.0,2,0
4215,37.0,10,1,1,1978,0,404.0,1,1
4216,53.0,0,1,1,459,0,317.0,6,0
4217,38.0,10,1,2,2812,1,830.0,1,1
4218,48.0,4,1,2,5057,0,37.0,1,0
4219,26.0,3,1,1,-759,1,191.0,1,0
4220,33.0,1,2,1,-416,1,767.0,2,1
4221,47.0,9,1,3,2106,1,168.0,1,0
4222,45.0,4,0,2,220,1,89.0,4,0
4223,32.0,1,0,1,0,1,746.0,2,0
4224,69.0,5,1,3,426,0,225.0,1,1
4225,65.0,11,1,3,4717,0,256.0,1,1
4226,37.0,1,1,1,395,1,219.0,2,0
4227,45.0,1,0,0,0,1,211.0,2,0
4228,36.0,1,1,1,-206,1,177.0,2,0
4229,62.0,6,0,2,6,1,216.0,1,1
4230,37.0,4,1,2,4039,0,106.0,2,0
4231,39.0,7,0,1,687,1,869.0,1,1
4232,38.0,9,2,1,-242,1,1173.0,3,1
4233,31.0,4,1,2,582,1,58.0,2,0
4234,58.0,1,0,0,8218,1,124.0,10,0
4235,44.0,4,2,2,1424,1,201.0,2,0
4236,31.0,1,1,1,92,1,688.0,1,1
4237,33.0,9,2,1,2085,0,501.0,2,1
4238,36.0,9,2,2,197,0,260.0,1,1
4239,31.0,9,2,1,2305,0,139.0,1,0
4240,45.0,0,1,1,-547,1,214.0,2,0
4241,30.0,9,2,2,411,0,142.0,1,0
4242,34.0,1,1,1,584,1,154.0,2,0
4243,34.0,4,1,2,997,1,81.0,1,0
4244,39.0,0,0,1,83,1,69.0,6,0
4245,416.0,4,1,2,6563,0,136.0,8,0
4246,32.0,7,2,1,0,1,99.0,13,0
4247,32.0,4,2,2,0,0,9.0,6,0
4248,36.0,1,1,0,398,1,278.0,1,0
4249,35.0,0,1,2,1145,1,82.0,2,0
4250,32.0,4,2,2,2,1,100.0,2,1
4251,33.0,4,2,2,201,1,171.0,1,0
4252,49.0,2,1,0,563,0,84.0,1,0
4253,35.0,4,1,2,3161,0,433.0,2,0
4254,31.0,9,1,1,0,0,624.0,6,0
4255,42.0,4,1,1,1331,0,698.0,2,0
4256,34.0,3,1,0,2929,0,518.0,2,1
4257,32.0,7,1,1,-220,1,123.0,2,0
4258,29.0,4,2,2,5980,1,317.0,1,0
4259,32.0,7,2,1,48,1,8.0,3,0
4260,50.0,3,2,3,0,0,118.0,8,0
4261,58.0,5,1,1,3382,0,294.0,2,0
4262,59.0,9,1,1,2308,0,815.0,1,1
4263,25.0,8,1,2,10,1,857.0,4,1
4264,57.0,7,1,1,162,1,174.0,1,0
4265,30.0,1,2,1,1073,1,1130.0,4,0
4266,26.0,7,2,1,1700,1,13.0,5,0
4267,50.0,7,2,0,148,1,198.0,2,0
4268,39.0,7,1,1,0,1,503.0,1,0
4269,45.0,1,1,0,185,1,249.0,3,0
4270,37.0,4,0,2,896,0,343.0,2,0
4271,47.0,1,0,0,1279,1,479.0,2,0
4272,50.0,9,1,2,199,1,116.0,2,0
4273,40.0,4,1,1,99,0,15.0,5,0
4274,35.0,1,1,0,378,1,427.0,3,0
4275,53.0,4,1,2,15,0,921.0,2,1
4276,35.0,0,1,1,147,1,41.0,1,0
4277,54.0,9,1,1,2225,0,73.0,2,0
4278,35.0,0,2,1,1810,1,65.0,2,0
4279,31.0,3,1,3,-6,0,94.0,2,0
4280,46.0,9,0,1,435,1,192.0,3,0
4281,52.0,4,1,1,335,0,411.0,1,1
4282,34.0,0,0,1,-251,0,641.0,1,1
4283,46.0,7,0,1,5,1,305.0,2,0
4284,54.0,6,1,1,641,1,472.0,1,0
4285,37.0,0,1,2,0,1,115.0,1,0
4286,39.0,0,1,2,722,0,141.0,1,0
4287,50.0,9,1,2,3337,1,24.0,14,0
4288,44.0,9,0,1,0,0,264.0,5,0
4289,56.0,0,1,1,1504,1,66.0,2,0
4290,40.0,7,1,2,35,0,318.0,4,0
4291,36.0,7,1,1,895,1,622.0,1,0
4292,33.0,4,1,2,752,1,104.0,4,0
4293,33.0,1,2,1,1925,1,76.0,2,0
4294,42.0,7,1,1,-246,1,149.0,1,0
4295,30.0,6,2,2,901,1,601.0,1,0
4296,33.0,0,2,1,894,0,509.0,2,0
4297,26.0,1,2,1,592,1,174.0,1,0
4298,26.0,0,2,1,3529,0,57.0,2,0
4299,37.0,7,1,1,0,1,187.0,2,0
4300,59.0,5,1,0,0,0,493.0,2,1
4301,49.0,1,1,0,371,1,18.0,44,0
4302,33.0,1,2,0,1,1,257.0,1,0
4303,46.0,9,2,1,834,1,196.0,2,0
4304,55.0,2,1,0,298,1,144.0,3,0
4305,49.0,7,1,2,306,1,285.0,7,0
4306,51.0,9,1,1,143,1,627.0,1,0
4307,27.0,0,1,1,186,1,136.0,2,0
4308,44.0,9,1,1,5597,0,27.0,3,0
4309,40.0,7,2,1,1547,1,88.0,2,0
4310,36.0,4,1,2,1852,0,362.0,1,0
4311,46.0,0,2,1,1790,1,214.0,5,0
4312,30.0,7,2,1,20,1,404.0,6,0
4313,35.0,0,1,1,8652,1,103.0,6,0
4314,31.0,9,2,1,1626,0,356.0,2,0
4315,37.0,0,1,1,749,0,219.0,1,0
4316,49.0,1,1,3,51,1,984.0,1,0
4317,27.0,7,2,1,-1,0,60.0,2,0
4318,32.0,1,1,1,-32,1,145.0,1,0
4319,70.0,5,0,1,6850,0,252.0,3,0
4320,22.0,9,2,1,333,0,129.0,1,0
4321,58.0,1,1,1,-27,0,77.0,13,0
4322,33.0,1,1,1,932,1,226.0,1,0
4323,83.0,5,0,0,0,0,664.0,1,0
4324,50.0,4,0,2,100,1,157.0,1,0
4325,53.0,1,1,1,-626,1,205.0,1,0
4326,37.0,4,2,2,9,0,484.0,2,0
4327,55.0,7,0,0,653,0,800.0,1,0
4328,49.0,0,1,1,3608,1,231.0,1,1
4329,41.0,1,1,0,293,1,102.0,1,0
4330,40.0,4,2,2,36,1,240.0,3,0
4331,48.0,4,1,2,263,1,350.0,2,0
4332,27.0,8,2,1,8366,0,458.0,2,0
4333,30.0,4,2,2,2186,1,366.0,1,0
4334,37.0,2,2,1,20453,1,115.0,1,0
4335,37.0,7,2,1,105,0,260.0,4,0
4336,40.0,1,1,1,440,1,327.0,2,0
4337,73.0,5,1,3,519,0,434.0,1,1
4338,50.0,4,1,2,19447,1,166.0,1,0
4339,53.0,1,1,0,225,0,171.0,7,0
4340,47.0,1,1,1,2548,1,577.0,1,0
4341,33.0,9,0,1,0,0,224.0,8,0
4342,50.0,1,1,3,2284,1,1088.0,17,1
4343,51.0,1,1,0,40,1,79.0,1,0
4344,42.0,3,0,2,364,0,52.0,1,0
4345,34.0,9,2,1,174,0,259.0,4,0
4346,44.0,9,1,1,10888,1,163.0,1,0
4347,32.0,0,1,1,0,1,159.0,2,0
4348,60.0,5,1,2,225,0,54.0,2,0
4349,60.0,5,0,2,2131,0,421.0,6,0
4350,29.0,1,2,1,-20,0,574.0,1,1
4351,39.0,4,2,1,36,0,70.0,2,0
4352,47.0,1,1,0,2642,0,310.0,2,0
4353,30.0,0,1,2,400,1,223.0,1,0
4354,31.0,9,2,2,1214,0,39.0,1,0
4355,34.0,4,2,2,-292,1,181.0,6,0
4356,51.0,0,1,1,1415,1,151.0,3,0
4357,38.0,1,1,1,213,1,270.0,15,0
4358,47.0,0,2,1,2540,0,110.0,5,0
4359,46.0,3,2,2,3232,0,94.0,2,0
4360,33.0,4,1,2,296,0,90.0,2,0
4361,30.0,4,1,2,42,0,115.0,6,0
4362,40.0,9,1,1,697,0,220.0,2,0
4363,38.0,1,2,1,13156,1,291.0,4,0
4364,63.0,5,0,1,1490,0,506.0,1,1
4365,33.0,4,1,2,150,0,151.0,2,0
4366,59.0,5,1,1,0,0,812.0,1,1
4367,29.0,4,2,2,4210,1,119.0,1,0
4368,54.0,7,0,1,1012,1,33.0,3,0
4369,57.0,9,1,1,16063,1,352.0,3,0
4370,57.0,1,1,0,5431,1,383.0,1,0
4371,28.0,7,2,1,317,1,21.0,3,0
4372,30.0,9,2,1,4787,1,266.0,1,0
4373,28.0,1,1,1,225,1,866.0,2,0
4374,45.0,7,0,0,3854,1,10.0,3,0
4375,29.0,7,0,1,92,1,240.0,1,0
4376,42.0,1,1,0,-10,1,291.0,4,0
4377,31.0,1,1,1,-617,1,115.0,2,0
4378,59.0,3,0,0,195,0,366.0,2,0
4379,41.0,1,1,0,1172,1,153.0,1,0
4380,57.0,3,1,1,0,0,197.0,2,0
4381,43.0,7,0,1,0,0,106.0,4,0
4382,30.0,7,0,1,-94,1,41.0,2,0
4383,26.0,0,2,1,609,0,112.0,1,0
4384,52.0,4,2,2,4,0,30.0,9,0
4385,32.0,2,0,1,1121,1,211.0,3,0
4386,39.0,4,0,2,355,1,313.0,5,0
4387,31.0,1,1,1,3653,1,252.0,1,0
4388,83.0,5,0,0,1097,0,181.0,1,1
4389,34.0,4,1,2,436,0,118.0,4,0
4390,40.0,1,1,1,4795,1,57.0,1,0
4391,39.0,6,1,1,266,0,102.0,2,0
4392,50.0,10,1,1,3357,0,239.0,4,1
4393,30.0,9,1,2,101,1,187.0,3,0
4394,43.0,1,1,1,10910,1,66.0,2,0
4395,49.0,1,1,1,1568,0,206.0,6,0
4396,41.0,5,2,0,0,0,239.0,1,0
4397,35.0,1,1,1,305,1,7.0,7,0
4398,57.0,5,1,2,31,0,260.0,2,0
4399,29.0,2,1,1,452,1,347.0,1,0
4400,48.0,0,1,1,5,1,697.0,2,0
4401,38.0,2,0,2,7929,0,182.0,3,0
4402,41.0,2,1,0,39,1,549.0,2,1
4403,39.0,3,1,0,267,0,1151.0,5,0
4404,31.0,4,1,2,4945,0,445.0,1,0
4405,51.0,9,1,1,463,1,213.0,5,0
4406,35.0,10,2,1,2116,1,409.0,2,0
4407,45.0,0,0,1,59,1,873.0,8,1
4408,28.0,1,1,1,131,1,147.0,5,0
4409,57.0,5,1,1,107,0,85.0,2,0
4410,36.0,10,1,1,-35,0,339.0,3,0
4411,49.0,9,1,0,230,1,96.0,1,0
4412,34.0,4,2,2,2679,1,195.0,1,0
4413,65.0,5,1,0,493,0,622.0,1,0
4414,26.0,7,2,1,256,1,101.0,2,0
4415,52.0,1,1,0,-133,0,96.0,2,0
4416,32.0,1,2,1,811,1,563.0,1,1
4417,33.0,10,1,2,302,1,670.0,1,0
4418,43.0,4,1,2,3529,1,190.0,3,0
4419,26.0,9,2,2,75,1,351.0,1,0
4420,45.0,9,1,1,999,1,215.0,6,0
4421,30.0,4,2,2,7845,1,59.0,1,0
4422,37.0,7,0,0,260,1,446.0,2,0
4423,45.0,4,2,2,2048,1,310.0,1,1
4424,34.0,4,1,2,1557,1,213.0,1,0
4425,35.0,7,1,1,505,1,371.0,2,0
4426,41.0,0,1,2,1536,0,54.0,2,0
4427,42.0,6,1,2,0,0,118.0,6,0
4428,48.0,1,1,3,439,1,212.0,1,0
4429,45.0,11,1,0,44,0,81.0,1,0
4430,47.0,4,1,2,295,1,157.0,1,0
